ID_participant,cog_load,animal,tail,covered,resolution,att_resp.corr,att_resp.rt,first_procedure,gender,age,vosi_object,vosi_spatial,exp_model,exp_photo,exp_math,exp_experiment
030,1,Lion,Long,Right,low,1,2.4101322,ATT,f,20,43,23,2,6,4,0
030,1,Mole,Short,Right,high,1,1.9966857,ATT,f,20,43,23,2,6,4,0
030,1,Fox,Long,Right,low,1,1.3341381,ATT,f,20,43,23,2,6,4,0
030,1,Lamb,Short,Right,medium,1,1.1276731,ATT,f,20,43,23,2,6,4,0
030,1,Panda,Short,Left,medium,1,0.8142385,ATT,f,20,43,23,2,6,4,0
030,1,Tiger,Long,Right,high,1,1.4478564,ATT,f,20,43,23,2,6,4,0
030,1,Chameleon,Long,Right,low,1,1.0952072,ATT,f,20,43,23,2,6,4,0
030,1,Sheep,Short,Right,medium,1,1.3189608,ATT,f,20,43,23,2,6,4,0
030,1,Wolf,Long,Right,high,1,1.0777042,ATT,f,20,43,23,2,6,4,0
030,1,Fox,Long,Right,high,1,1.096465,ATT,f,20,43,23,2,6,4,0
030,1,Kangaroo,Long,Left,medium,1,1.1459347,ATT,f,20,43,23,2,6,4,0
030,1,Kangaroo,Long,Left,low,1,1.358533,ATT,f,20,43,23,2,6,4,0
030,1,Bull,Long,Left,low,1,1.920583,ATT,f,20,43,23,2,6,4,0
030,1,Lion,Long,Right,medium,1,0.8580907,ATT,f,20,43,23,2,6,4,0
030,1,Mole,Short,Right,low,1,1.0725302,ATT,f,20,43,23,2,6,4,0
030,1,Bull,Long,Left,medium,1,1.1922039,ATT,f,20,43,23,2,6,4,0
030,1,Bear,Short,Left,low,1,2.2701762,ATT,f,20,43,23,2,6,4,0
030,1,Pig,Short,Right,medium,1,1.1515463,ATT,f,20,43,23,2,6,4,0
030,1,Hippo,Short,Left,medium,1,1.369078,ATT,f,20,43,23,2,6,4,0
030,1,Deer,Short,Left,low,1,1.4441761,ATT,f,20,43,23,2,6,4,0
030,1,Horse,Long,Right,medium,1,1.0091798,ATT,f,20,43,23,2,6,4,0
030,1,Pig,Short,Right,high,1,1.1814701,ATT,f,20,43,23,2,6,4,0
030,1,Pig,Short,Right,low,1,0.9124894,ATT,f,20,43,23,2,6,4,0
030,1,Zebra,Long,Left,medium,0,1.4588102,ATT,f,20,43,23,2,6,4,0
030,1,Jaguar,Long,Left,medium,1,2.2865155,ATT,f,20,43,23,2,6,4,0
030,1,Fox,Long,Right,medium,1,1.8816084,ATT,f,20,43,23,2,6,4,0
030,1,Zebra,Long,Left,low,0,1.6463862,ATT,f,20,43,23,2,6,4,0
030,1,Bull,Long,Left,high,0,1.2867057,ATT,f,20,43,23,2,6,4,0
030,1,Deer,Short,Left,medium,1,0.8737693,ATT,f,20,43,23,2,6,4,0
030,1,Jaguar,Long,Left,high,1,0.8190756,ATT,f,20,43,23,2,6,4,0
030,1,Wolf,Long,Right,low,1,1.1756366,ATT,f,20,43,23,2,6,4,0
030,1,Camel,Short,Right,low,1,0.9864171,ATT,f,20,43,23,2,6,4,0
030,1,Sheep,Short,Right,low,1,1.5920343,ATT,f,20,43,23,2,6,4,0
030,1,Crow,Long,Left,low,0,1.3545911,ATT,f,20,43,23,2,6,4,0
030,1,Monkey,Long,Left,low,1,1.0949766,ATT,f,20,43,23,2,6,4,0
030,1,Elephant,Short,Right,low,1,1.0689707,ATT,f,20,43,23,2,6,4,0
030,1,Panda,Short,Left,high,1,1.0604743,ATT,f,20,43,23,2,6,4,0
030,1,Gazelle,Short,Right,medium,1,1.0050536,ATT,f,20,43,23,2,6,4,0
030,1,Rhino,Short,Left,high,1,2.426899,ATT,f,20,43,23,2,6,4,0
030,1,Mole,Short,Right,medium,1,0.839783,ATT,f,20,43,23,2,6,4,0
030,1,Hippo,Short,Left,low,1,1.6194186,ATT,f,20,43,23,2,6,4,0
030,1,Camel,Short,Right,medium,1,1.0293519,ATT,f,20,43,23,2,6,4,0
030,1,Crow,Long,Left,medium,0,0.9666003,ATT,f,20,43,23,2,6,4,0
016,0,Giraffe,Long,Left,low,0,2.1310186,PFT,f,19,48,33,1,6,3,0
016,0,Wolf,Long,Right,low,1,1.6042871,PFT,f,19,48,33,1,6,3,0
016,0,Pig,Short,Right,medium,1,1.4547987,PFT,f,19,48,33,1,6,3,0
016,0,Fox,Long,Right,low,1,1.5822176,PFT,f,19,48,33,1,6,3,0
016,0,Mole,Short,Right,medium,1,1.6213017,PFT,f,19,48,33,1,6,3,0
016,0,Goat,Short,Left,high,1,1.2864872,PFT,f,19,48,33,1,6,3,0
016,0,Monkey,Long,Left,medium,0,4.6357502,PFT,f,19,48,33,1,6,3,0
016,0,Tiger,Long,Right,high,1,1.3971192,PFT,f,19,48,33,1,6,3,0
016,0,Jaguar,Long,Left,medium,1,0.7397328,PFT,f,19,48,33,1,6,3,0
016,0,Hippo,Short,Left,high,1,0.9132238,PFT,f,19,48,33,1,6,3,0
016,0,Tiger,Long,Right,low,1,2.289665,PFT,f,19,48,33,1,6,3,0
016,0,Bull,Long,Left,low,0,3.177216,PFT,f,19,48,33,1,6,3,0
016,0,Wolf,Long,Right,high,1,1.1286974,PFT,f,19,48,33,1,6,3,0
016,0,Chameleon,Long,Right,high,1,2.8800133,PFT,f,19,48,33,1,6,3,0
016,0,Horse,Long,Right,high,1,1.0814341,PFT,f,19,48,33,1,6,3,0
016,0,Panda,Short,Left,medium,1,1.0013012,PFT,f,19,48,33,1,6,3,0
016,0,Mole,Short,Right,high,1,1.2721016,PFT,f,19,48,33,1,6,3,0
016,0,Zebra,Long,Left,medium,0,1.7911047,PFT,f,19,48,33,1,6,3,0
016,0,Rhino,Short,Left,high,1,1.2711166,PFT,f,19,48,33,1,6,3,0
016,0,Fox,Long,Right,medium,1,1.1873678,PFT,f,19,48,33,1,6,3,0
016,0,Panda,Short,Left,high,1,0.7825445,PFT,f,19,48,33,1,6,3,0
016,0,Giraffe,Long,Left,high,0,1.1727119,PFT,f,19,48,33,1,6,3,0
016,0,Lion,Long,Right,high,1,1.3922256,PFT,f,19,48,33,1,6,3,0
016,0,Lamb,Short,Right,medium,1,1.5260867,PFT,f,19,48,33,1,6,3,0
016,0,Crow,Long,Left,high,1,6.1241304,PFT,f,19,48,33,1,6,3,0
016,0,Deer,Short,Left,medium,1,4.2630952,PFT,f,19,48,33,1,6,3,0
016,0,Lion,Long,Right,low,1,2.5437752,PFT,f,19,48,33,1,6,3,0
016,0,Tiger,Long,Right,medium,1,1.2154684,PFT,f,19,48,33,1,6,3,0
016,0,Bear,Short,Left,medium,1,0.6871756,PFT,f,19,48,33,1,6,3,0
016,0,Monkey,Long,Left,low,0,1.5509649,PFT,f,19,48,33,1,6,3,0
016,0,Goat,Short,Left,medium,1,2.0835913,PFT,f,19,48,33,1,6,3,0
016,0,Deer,Short,Left,high,1,1.4343341,PFT,f,19,48,33,1,6,3,0
016,0,Lamb,Short,Right,low,1,3.5545845,PFT,f,19,48,33,1,6,3,0
016,0,Zebra,Long,Left,low,0,1.3354517,PFT,f,19,48,33,1,6,3,0
016,0,Pig,Short,Right,high,1,1.00964,PFT,f,19,48,33,1,6,3,0
016,0,Sheep,Short,Right,medium,1,0.9909936,PFT,f,19,48,33,1,6,3,0
016,0,Hippo,Short,Left,low,1,1.2005225,PFT,f,19,48,33,1,6,3,0
016,0,Camel,Short,Right,medium,1,1.3670939,PFT,f,19,48,33,1,6,3,0
016,0,Goat,Short,Left,low,1,1.2673796,PFT,f,19,48,33,1,6,3,0
016,0,Bull,Long,Left,high,0,1.2747611,PFT,f,19,48,33,1,6,3,0
016,0,Giraffe,Long,Left,medium,0,1.4762373,PFT,f,19,48,33,1,6,3,0
016,0,Crow,Long,Left,low,1,1.31433,PFT,f,19,48,33,1,6,3,0
016,0,Horse,Long,Right,low,1,0.9473918,PFT,f,19,48,33,1,6,3,0
016,0,Horse,Long,Right,medium,1,0.7317013,PFT,f,19,48,33,1,6,3,0
016,0,Fox,Long,Right,high,1,0.8145917,PFT,f,19,48,33,1,6,3,0
016,0,Lion,Long,Right,medium,1,1.7890731,PFT,f,19,48,33,1,6,3,0
016,0,Chameleon,Long,Right,low,1,0.7360223,PFT,f,19,48,33,1,6,3,0
016,0,Pig,Short,Right,low,1,0.8615401,PFT,f,19,48,33,1,6,3,0
016,0,Bear,Short,Left,low,1,1.6352362,PFT,f,19,48,33,1,6,3,0
016,0,Mole,Short,Right,low,1,0.6633573,PFT,f,19,48,33,1,6,3,0
016,0,Jaguar,Long,Left,high,1,0.7399264,PFT,f,19,48,33,1,6,3,0
016,0,Elephant,Short,Right,low,1,1.3763028,PFT,f,19,48,33,1,6,3,0
016,0,Camel,Short,Right,high,1,0.774124,PFT,f,19,48,33,1,6,3,0
016,0,Bull,Long,Left,medium,0,0.9821103,PFT,f,19,48,33,1,6,3,0
016,0,Rhino,Short,Left,low,1,2.9310464,PFT,f,19,48,33,1,6,3,0
016,0,Gazelle,Short,Right,high,1,2.2061508,PFT,f,19,48,33,1,6,3,0
016,0,Kangaroo,Long,Left,low,1,2.6448518,PFT,f,19,48,33,1,6,3,0
016,0,Bear,Short,Left,high,1,0.62518,PFT,f,19,48,33,1,6,3,0
016,0,Gazelle,Short,Right,low,1,1.168989,PFT,f,19,48,33,1,6,3,0
016,0,Panda,Short,Left,low,1,0.7950541,PFT,f,19,48,33,1,6,3,0
016,0,Rhino,Short,Left,medium,1,2.1444862,PFT,f,19,48,33,1,6,3,0
016,0,Sheep,Short,Right,low,1,1.222188,PFT,f,19,48,33,1,6,3,0
016,0,Chameleon,Long,Right,medium,1,0.9459229,PFT,f,19,48,33,1,6,3,0
016,0,Camel,Short,Right,low,1,0.7510392,PFT,f,19,48,33,1,6,3,0
016,0,Monkey,Long,Left,high,1,0.9810713,PFT,f,19,48,33,1,6,3,0
016,0,Elephant,Short,Right,high,1,0.8151522,PFT,f,19,48,33,1,6,3,0
016,0,Deer,Short,Left,low,1,1.6327355,PFT,f,19,48,33,1,6,3,0
016,0,Elephant,Short,Right,medium,1,1.590459,PFT,f,19,48,33,1,6,3,0
016,0,Kangaroo,Long,Left,high,1,0.6669314,PFT,f,19,48,33,1,6,3,0
016,0,Hippo,Short,Left,medium,1,0.6552935,PFT,f,19,48,33,1,6,3,0
016,0,Jaguar,Long,Left,low,1,1.0809622,PFT,f,19,48,33,1,6,3,0
016,0,Kangaroo,Long,Left,medium,1,0.681925,PFT,f,19,48,33,1,6,3,0
016,0,Crow,Long,Left,medium,1,0.6285146,PFT,f,19,48,33,1,6,3,0
016,0,Gazelle,Short,Right,medium,1,0.6601666,PFT,f,19,48,33,1,6,3,0
016,0,Sheep,Short,Right,high,1,0.8842094,PFT,f,19,48,33,1,6,3,0
016,0,Lamb,Short,Right,high,1,0.4319002,PFT,f,19,48,33,1,6,3,0
016,0,Wolf,Long,Right,medium,1,0.5873048,PFT,f,19,48,33,1,6,3,0
016,0,Zebra,Long,Left,high,0,2.4993891,PFT,f,19,48,33,1,6,3,0
017,0,Sheep,Short,Right,high,1,3.5280807,PFT,m,20,64,52,1,2,2,0
017,0,Fox,Long,Right,high,1,1.6163118,PFT,m,20,64,52,1,2,2,0
017,0,Giraffe,Long,Left,medium,1,2.4454338,PFT,m,20,64,52,1,2,2,0
017,0,Panda,Short,Left,low,1,2.4380416,PFT,m,20,64,52,1,2,2,0
017,0,Deer,Short,Left,medium,1,1.039521,PFT,m,20,64,52,1,2,2,0
017,0,Camel,Short,Right,low,1,1.9984646,PFT,m,20,64,52,1,2,2,0
017,0,Mole,Short,Right,low,1,2.9424699,PFT,m,20,64,52,1,2,2,0
017,0,Lion,Long,Right,low,1,1.2548528,PFT,m,20,64,52,1,2,2,0
017,0,Lamb,Short,Right,high,1,1.402131,PFT,m,20,64,52,1,2,2,0
017,0,Wolf,Long,Right,medium,1,0.9975994,PFT,m,20,64,52,1,2,2,0
017,0,Zebra,Long,Left,low,1,1.3049035,PFT,m,20,64,52,1,2,2,0
017,0,Goat,Short,Left,low,0,1.4851959,PFT,m,20,64,52,1,2,2,0
017,0,Panda,Short,Left,high,1,0.8164066,PFT,m,20,64,52,1,2,2,0
017,0,Horse,Long,Right,medium,1,3.7602782,PFT,m,20,64,52,1,2,2,0
017,0,Rhino,Short,Left,high,1,4.0888576,PFT,m,20,64,52,1,2,2,0
017,0,Chameleon,Long,Right,high,1,1.4581424,PFT,m,20,64,52,1,2,2,0
017,0,Chameleon,Long,Right,low,1,1.3117479,PFT,m,20,64,52,1,2,2,0
017,0,Lamb,Short,Right,low,0,1.6415997,PFT,m,20,64,52,1,2,2,0
017,0,Hippo,Short,Left,medium,1,1.1741269,PFT,m,20,64,52,1,2,2,0
017,0,Monkey,Long,Left,low,0,1.8461245,PFT,m,20,64,52,1,2,2,0
017,0,Tiger,Long,Right,high,1,0.7696802,PFT,m,20,64,52,1,2,2,0
017,0,Bull,Long,Left,low,0,2.6230764,PFT,m,20,64,52,1,2,2,0
017,0,Wolf,Long,Right,high,1,0.8747052,PFT,m,20,64,52,1,2,2,0
017,0,Elephant,Short,Right,medium,0,2.4547307,PFT,m,20,64,52,1,2,2,0
017,0,Mole,Short,Right,high,1,1.3288774,PFT,m,20,64,52,1,2,2,0
017,0,Elephant,Short,Right,high,0,1.0005548,PFT,m,20,64,52,1,2,2,0
017,0,Goat,Short,Left,medium,0,4.9758016,PFT,m,20,64,52,1,2,2,0
017,0,Gazelle,Short,Right,medium,0,1.3042504,PFT,m,20,64,52,1,2,2,0
017,0,Monkey,Long,Left,high,1,1.0971574,PFT,m,20,64,52,1,2,2,0
017,0,Bear,Short,Left,medium,0,2.2012235,PFT,m,20,64,52,1,2,2,0
017,0,Sheep,Short,Right,low,1,1.5941207,PFT,m,20,64,52,1,2,2,0
017,0,Giraffe,Long,Left,low,1,1.743384,PFT,m,20,64,52,1,2,2,0
017,0,Crow,Long,Left,high,0,2.4172873,PFT,m,20,64,52,1,2,2,0
017,0,Kangaroo,Long,Left,medium,1,2.8299811,PFT,m,20,64,52,1,2,2,0
017,0,Lamb,Short,Right,medium,1,2.9699273,PFT,m,20,64,52,1,2,2,0
017,0,Pig,Short,Right,medium,0,3.8220105,PFT,m,20,64,52,1,2,2,0
017,0,Lion,Long,Right,high,1,0.9188753,PFT,m,20,64,52,1,2,2,0
017,0,Chameleon,Long,Right,medium,1,1.0484102,PFT,m,20,64,52,1,2,2,0
017,0,Giraffe,Long,Left,high,1,0.7693605,PFT,m,20,64,52,1,2,2,0
017,0,Camel,Short,Right,high,1,2.8850529,PFT,m,20,64,52,1,2,2,0
017,0,Pig,Short,Right,high,0,1.1048107,PFT,m,20,64,52,1,2,2,0
017,0,Deer,Short,Left,high,1,2.1478542,PFT,m,20,64,52,1,2,2,0
017,0,Monkey,Long,Left,medium,1,1.617752,PFT,m,20,64,52,1,2,2,0
017,0,Jaguar,Long,Left,high,1,1.3654791,PFT,m,20,64,52,1,2,2,0
017,0,Jaguar,Long,Left,low,1,0.8939927,PFT,m,20,64,52,1,2,2,0
017,0,Hippo,Short,Left,low,1,1.4702351,PFT,m,20,64,52,1,2,2,0
017,0,Kangaroo,Long,Left,low,0,1.7793149,PFT,m,20,64,52,1,2,2,0
017,0,Wolf,Long,Right,low,1,0.9233662,PFT,m,20,64,52,1,2,2,0
017,0,Horse,Long,Right,high,1,1.234323,PFT,m,20,64,52,1,2,2,0
017,0,Goat,Short,Left,high,0,4.0837161,PFT,m,20,64,52,1,2,2,0
017,0,Tiger,Long,Right,medium,1,0.5541721,PFT,m,20,64,52,1,2,2,0
017,0,Elephant,Short,Right,low,0,1.7445202,PFT,m,20,64,52,1,2,2,0
017,0,Lion,Long,Right,medium,1,0.7776213,PFT,m,20,64,52,1,2,2,0
017,0,Rhino,Short,Left,low,1,1.0827248,PFT,m,20,64,52,1,2,2,0
017,0,Kangaroo,Long,Left,high,1,0.9694093,PFT,m,20,64,52,1,2,2,0
017,0,Hippo,Short,Left,high,1,0.699119,PFT,m,20,64,52,1,2,2,0
017,0,Pig,Short,Right,low,0,1.7071623,PFT,m,20,64,52,1,2,2,0
017,0,Fox,Long,Right,low,1,0.9332086,PFT,m,20,64,52,1,2,2,0
017,0,Horse,Long,Right,low,1,0.7623301,PFT,m,20,64,52,1,2,2,0
017,0,Crow,Long,Left,low,0,0.9813038,PFT,m,20,64,52,1,2,2,0
017,0,Jaguar,Long,Left,medium,1,0.7595997,PFT,m,20,64,52,1,2,2,0
017,0,Gazelle,Short,Right,high,1,1.8493704,PFT,m,20,64,52,1,2,2,0
017,0,Bear,Short,Left,high,1,1.2511831,PFT,m,20,64,52,1,2,2,0
017,0,Camel,Short,Right,medium,1,1.1374036,PFT,m,20,64,52,1,2,2,0
017,0,Bull,Long,Left,medium,0,1.4768842,PFT,m,20,64,52,1,2,2,0
017,0,Gazelle,Short,Right,low,1,1.0973815,PFT,m,20,64,52,1,2,2,0
017,0,Zebra,Long,Left,high,1,1.0525277,PFT,m,20,64,52,1,2,2,0
017,0,Rhino,Short,Left,medium,1,0.8715887,PFT,m,20,64,52,1,2,2,0
017,0,Crow,Long,Left,medium,0,1.0174916,PFT,m,20,64,52,1,2,2,0
017,0,Bull,Long,Left,high,0,1.0977447,PFT,m,20,64,52,1,2,2,0
017,0,Zebra,Long,Left,medium,1,1.5829965,PFT,m,20,64,52,1,2,2,0
017,0,Panda,Short,Left,medium,1,1.24617,PFT,m,20,64,52,1,2,2,0
017,0,Deer,Short,Left,low,1,1.1996117,PFT,m,20,64,52,1,2,2,0
017,0,Tiger,Long,Right,low,1,1.5241198,PFT,m,20,64,52,1,2,2,0
017,0,Mole,Short,Right,medium,1,1.7866096,PFT,m,20,64,52,1,2,2,0
017,0,Sheep,Short,Right,medium,1,1.3727452,PFT,m,20,64,52,1,2,2,0
017,0,Fox,Long,Right,medium,1,0.7795408,PFT,m,20,64,52,1,2,2,0
017,0,Bear,Short,Left,low,0,0.7880939,PFT,m,20,64,52,1,2,2,0
008,0,Hippo,Short,Left,medium,1,1.9700179,ATT,f,23,45,37,2,5,1,1
008,0,Elephant,Short,Right,high,1,1.6841895,ATT,f,23,45,37,2,5,1,1
008,0,Camel,Short,Right,high,1,1.1337288,ATT,f,23,45,37,2,5,1,1
008,0,Wolf,Long,Right,medium,1,2.5948158,ATT,f,23,45,37,2,5,1,1
008,0,Horse,Long,Right,low,1,3.245184,ATT,f,23,45,37,2,5,1,1
008,0,Tiger,Long,Right,medium,0,4.1645822,ATT,f,23,45,37,2,5,1,1
008,0,Mole,Short,Right,low,0,2.5574805,ATT,f,23,45,37,2,5,1,1
008,0,Bull,Long,Left,medium,0,1.8968062,ATT,f,23,45,37,2,5,1,1
008,0,Mole,Short,Right,medium,1,2.8017951,ATT,f,23,45,37,2,5,1,1
008,0,Bear,Short,Left,medium,1,1.3864916,ATT,f,23,45,37,2,5,1,1
008,0,Bull,Long,Left,low,0,2.5181467,ATT,f,23,45,37,2,5,1,1
008,0,Elephant,Short,Right,low,1,1.6443589,ATT,f,23,45,37,2,5,1,1
008,0,Giraffe,Long,Left,high,1,2.7787199,ATT,f,23,45,37,2,5,1,1
008,0,Sheep,Short,Right,high,1,1.4417277,ATT,f,23,45,37,2,5,1,1
008,0,Crow,Long,Left,medium,1,3.5872295,ATT,f,23,45,37,2,5,1,1
008,0,Gazelle,Short,Right,low,1,2.6112087,ATT,f,23,45,37,2,5,1,1
008,0,Deer,Short,Left,medium,1,2.1042661,ATT,f,23,45,37,2,5,1,1
008,0,Lamb,Short,Right,medium,1,1.1495498,ATT,f,23,45,37,2,5,1,1
008,0,Kangaroo,Long,Left,low,1,2.057399,ATT,f,23,45,37,2,5,1,1
008,0,Rhino,Short,Left,low,1,1.7075984,ATT,f,23,45,37,2,5,1,1
008,0,Goat,Short,Left,low,1,2.2646156,ATT,f,23,45,37,2,5,1,1
008,0,Monkey,Long,Left,high,1,7.1545859,ATT,f,23,45,37,2,5,1,1
008,0,Chameleon,Long,Right,medium,1,0.9408636,ATT,f,23,45,37,2,5,1,1
008,0,Crow,Long,Left,low,1,1.2186918,ATT,f,23,45,37,2,5,1,1
008,0,Monkey,Long,Left,low,1,3.4297709,ATT,f,23,45,37,2,5,1,1
008,0,Goat,Short,Left,medium,1,1.3814277,ATT,f,23,45,37,2,5,1,1
008,0,Kangaroo,Long,Left,medium,1,1.1881899,ATT,f,23,45,37,2,5,1,1
008,0,Giraffe,Long,Left,medium,0,2.3824406,ATT,f,23,45,37,2,5,1,1
008,0,Goat,Short,Left,high,1,1.046657,ATT,f,23,45,37,2,5,1,1
008,0,Jaguar,Long,Left,medium,0,2.7444665,ATT,f,23,45,37,2,5,1,1
008,0,Fox,Long,Right,medium,1,1.077109,ATT,f,23,45,37,2,5,1,1
008,0,Lion,Long,Right,low,0,4.5481987,ATT,f,23,45,37,2,5,1,1
008,0,Hippo,Short,Left,low,1,1.874057,ATT,f,23,45,37,2,5,1,1
008,0,Wolf,Long,Right,low,1,1.1105418,ATT,f,23,45,37,2,5,1,1
008,0,Chameleon,Long,Right,low,1,1.1184794,ATT,f,23,45,37,2,5,1,1
008,0,Tiger,Long,Right,low,1,1.0708867,ATT,f,23,45,37,2,5,1,1
008,0,Bull,Long,Left,high,0,1.544335,ATT,f,23,45,37,2,5,1,1
008,0,Chameleon,Long,Right,high,1,0.9425063,ATT,f,23,45,37,2,5,1,1
008,0,Rhino,Short,Left,medium,1,3.2503911,ATT,f,23,45,37,2,5,1,1
008,0,Rhino,Short,Left,high,1,0.9824378,ATT,f,23,45,37,2,5,1,1
008,0,Kangaroo,Long,Left,high,1,0.9226181,ATT,f,23,45,37,2,5,1,1
008,0,Tiger,Long,Right,high,0,3.1095155,ATT,f,23,45,37,2,5,1,1
008,0,Sheep,Short,Right,low,1,1.8649015,ATT,f,23,45,37,2,5,1,1
008,0,Zebra,Long,Left,high,0,1.0418541,ATT,f,23,45,37,2,5,1,1
008,0,Horse,Long,Right,medium,0,1.5121687,ATT,f,23,45,37,2,5,1,1
008,0,Horse,Long,Right,high,0,1.0262017,ATT,f,23,45,37,2,5,1,1
008,0,Jaguar,Long,Left,low,0,1.0903854,ATT,f,23,45,37,2,5,1,1
008,0,Pig,Short,Right,medium,1,1.0767633,ATT,f,23,45,37,2,5,1,1
008,0,Panda,Short,Left,medium,1,0.9197857,ATT,f,23,45,37,2,5,1,1
008,0,Camel,Short,Right,medium,1,1.347856,ATT,f,23,45,37,2,5,1,1
008,0,Lion,Long,Right,high,1,3.193305,ATT,f,23,45,37,2,5,1,1
008,0,Lamb,Short,Right,low,1,1.2785638,ATT,f,23,45,37,2,5,1,1
008,0,Lion,Long,Right,medium,1,1.003961,ATT,f,23,45,37,2,5,1,1
008,0,Sheep,Short,Right,medium,1,0.9758928,ATT,f,23,45,37,2,5,1,1
008,0,Deer,Short,Left,high,1,1.9396414,ATT,f,23,45,37,2,5,1,1
008,0,Gazelle,Short,Right,medium,1,0.5383397,ATT,f,23,45,37,2,5,1,1
008,0,Giraffe,Long,Left,low,0,1.6315716,ATT,f,23,45,37,2,5,1,1
008,0,Wolf,Long,Right,high,1,0.9644933,ATT,f,23,45,37,2,5,1,1
008,0,Lamb,Short,Right,high,1,0.7152618,ATT,f,23,45,37,2,5,1,1
008,0,Mole,Short,Right,high,1,1.5772041,ATT,f,23,45,37,2,5,1,1
008,0,Camel,Short,Right,low,1,0.8321739,ATT,f,23,45,37,2,5,1,1
008,0,Zebra,Long,Left,medium,0,1.2971418,ATT,f,23,45,37,2,5,1,1
008,0,Deer,Short,Left,low,1,1.4578887,ATT,f,23,45,37,2,5,1,1
008,0,Pig,Short,Right,high,1,1.2386868,ATT,f,23,45,37,2,5,1,1
008,0,Pig,Short,Right,low,1,1.1495638,ATT,f,23,45,37,2,5,1,1
008,0,Crow,Long,Left,high,1,0.9075088,ATT,f,23,45,37,2,5,1,1
008,0,Fox,Long,Right,high,1,1.2511164,ATT,f,23,45,37,2,5,1,1
008,0,Gazelle,Short,Right,high,1,0.9180661,ATT,f,23,45,37,2,5,1,1
008,0,Bear,Short,Left,low,1,0.9926308,ATT,f,23,45,37,2,5,1,1
008,0,Bear,Short,Left,high,1,0.7233585,ATT,f,23,45,37,2,5,1,1
008,0,Panda,Short,Left,low,1,0.950236,ATT,f,23,45,37,2,5,1,1
008,0,Elephant,Short,Right,medium,1,1.0592471,ATT,f,23,45,37,2,5,1,1
008,0,Panda,Short,Left,high,1,0.8470396,ATT,f,23,45,37,2,5,1,1
008,0,Monkey,Long,Left,medium,0,0.9304718,ATT,f,23,45,37,2,5,1,1
008,0,Fox,Long,Right,low,0,1.3666943,ATT,f,23,45,37,2,5,1,1
008,0,Jaguar,Long,Left,high,0,0.8767754,ATT,f,23,45,37,2,5,1,1
008,0,Hippo,Short,Left,high,1,1.3929638,ATT,f,23,45,37,2,5,1,1
008,0,Zebra,Long,Left,low,0,1.4153856,ATT,f,23,45,37,2,5,1,1
040,1,Goat,Short,Left,low,1,5.9784848,PFT,f,21,51,41,1,3,3,0
040,1,Deer,Short,Left,low,1,2.136453,PFT,f,21,51,41,1,3,3,0
040,1,Lamb,Short,Right,medium,1,1.7788927,PFT,f,21,51,41,1,3,3,0
040,1,Bear,Short,Left,high,1,1.4097899,PFT,f,21,51,41,1,3,3,0
040,1,Zebra,Long,Left,medium,0,1.012036,PFT,f,21,51,41,1,3,3,0
040,1,Horse,Long,Right,low,0,4.8263792,PFT,f,21,51,41,1,3,3,0
040,1,Hippo,Short,Left,low,1,1.6699491,PFT,f,21,51,41,1,3,3,0
040,1,Bear,Short,Left,medium,1,1.0931594,PFT,f,21,51,41,1,3,3,0
040,1,Mole,Short,Right,high,1,3.954594,PFT,f,21,51,41,1,3,3,0
040,1,Elephant,Short,Right,high,1,3.070628,PFT,f,21,51,41,1,3,3,0
040,1,Rhino,Short,Left,high,1,4.5985112,PFT,f,21,51,41,1,3,3,0
040,1,Lamb,Short,Right,high,1,2.3940544,PFT,f,21,51,41,1,3,3,0
040,1,Sheep,Short,Right,medium,1,2.1591393,PFT,f,21,51,41,1,3,3,0
040,1,Horse,Long,Right,high,1,5.7152205,PFT,f,21,51,41,1,3,3,0
040,1,Gazelle,Short,Right,medium,1,3.0446951,PFT,f,21,51,41,1,3,3,0
040,1,Camel,Short,Right,low,1,4.0005071,PFT,f,21,51,41,1,3,3,0
040,1,Fox,Long,Right,high,1,2.882546,PFT,f,21,51,41,1,3,3,0
040,1,Wolf,Long,Right,low,1,1.8759572,PFT,f,21,51,41,1,3,3,0
040,1,Pig,Short,Right,medium,1,1.909413,PFT,f,21,51,41,1,3,3,0
040,1,Pig,Short,Right,low,1,1.4636148,PFT,f,21,51,41,1,3,3,0
040,1,Crow,Long,Left,low,1,2.1209151,PFT,f,21,51,41,1,3,3,0
040,1,Bull,Long,Left,high,0,2.8144645,PFT,f,21,51,41,1,3,3,0
040,1,Goat,Short,Left,medium,1,3.3395275,PFT,f,21,51,41,1,3,3,0
040,1,Sheep,Short,Right,low,0,2.6566814,PFT,f,21,51,41,1,3,3,0
040,1,Giraffe,Long,Left,low,0,1.5147522,PFT,f,21,51,41,1,3,3,0
040,1,Hippo,Short,Left,high,1,2.6068965,PFT,f,21,51,41,1,3,3,0
040,1,Gazelle,Short,Right,low,1,2.8464331,PFT,f,21,51,41,1,3,3,0
040,1,Wolf,Long,Right,medium,1,1.2988133,PFT,f,21,51,41,1,3,3,0
040,1,Giraffe,Long,Left,medium,0,2.3753318,PFT,f,21,51,41,1,3,3,0
040,1,Mole,Short,Right,low,1,2.3729369,PFT,f,21,51,41,1,3,3,0
040,1,Pig,Short,Right,high,1,3.666625,PFT,f,21,51,41,1,3,3,0
040,1,Jaguar,Long,Left,high,1,1.3838199,PFT,f,21,51,41,1,3,3,0
